idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
136,P1_zero_shot,claude_sonnet,matched,"So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer, our clients are simply lost in the legal system if they cannot get access to it from us.",Our clients can barely afford our legal assistance.,government,entailment,neutral,neutral,92,4,96,0.000336
137,P1_zero_shot,claude_sonnet,matched,"Little is recorded about this group, but they were probably the ancestors of the Gododdin, whose feats are told in a seventh-century Old Welsh manuscript.",Gododdin's deeds were never written down because it was to be passed down only orally. ,travel,contradiction,contradiction,contradiction,100,4,104,0.0003599999999999
138,P1_zero_shot,claude_sonnet,matched,Beyond the facade there are cavernous empty rooms.,The rooms are preserved how they historically looked.,travel,neutral,contradiction,contradiction,63,4,67,0.000249
139,P1_zero_shot,claude_sonnet,matched,Economic growth also depends on education to enhance the knowledge and skills of the nation's work,Economic growth has been increase quickly in recent years as knowledge is being spread faster and more efficiently.,government,neutral,neutral,neutral,79,4,83,0.000297
140,P1_zero_shot,claude_sonnet,matched,Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards.,"To prevent fines, attestation engagements must have proof that they comply with government auditing standards.",government,neutral,neutral,neutral,89,4,93,0.000327
141,P1_zero_shot,claude_sonnet,matched,those little kids don't understand it,Those young children can't comprehend it. ,telephone,entailment,entailment,entailment,60,6,66,0.00027
142,P1_zero_shot,claude_sonnet,matched,These adaptations are not uniformly valued.,Adaptions are always valued ,government,contradiction,contradiction,contradiction,59,4,63,0.000237
143,P1_zero_shot,claude_sonnet,matched,"Thus, recent evidence suggests that by not including an estimate of reductions in short-term mortality due to changes in ambient ozone, both the Base and Alternative Estimates may underestimate the benefits of implementation of the Clear Skies Act.",Recent findings say that Base and Alternative estimates may not quite see all of the benefits of the Clear Skies Act.,government,entailment,entailment,entailment,117,6,123,0.000441
144,P1_zero_shot,claude_sonnet,matched,paid back down it uh,I paid off the balance.,telephone,neutral,entailment,entailment,55,6,61,0.000255
145,P1_zero_shot,claude_sonnet,matched,Other examples of cumulative case studies come from two international agencies.,There are examples of cumulative case studies.,government,entailment,entailment,entailment,65,6,71,0.000285
146,P1_zero_shot,claude_sonnet,matched,"I leap!"" And, in very truth, run and leap he did, gambolling wildly down the stretch of lawn outside the long window. ","The man yelled that he would sit down, and sit down he did.",fiction,contradiction,contradiction,contradiction,90,4,94,0.00033
147,P1_zero_shot,claude_sonnet,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,You can get it at the dollar movies.,telephone,neutral,entailment,entailment,108,6,114,0.000414
148,P1_zero_shot,claude_sonnet,matched,[Requires free registration.,Registration is only one of the requirements. ,slate,neutral,neutral,neutral,58,4,62,0.000234
149,P1_zero_shot,claude_sonnet,matched,Never know where they won't turn up next. ,Everyone knows where they will turn up next.,fiction,contradiction,contradiction,contradiction,63,4,67,0.000249
150,P1_zero_shot,claude_sonnet,matched,"Rightly or wrongly, America is seen as globalization's prime mover and head cheerleader and will be blamed for its excesses until we start paying official attention to them.",America alone is responsible for the excesses of the globalization movement. ,slate,neutral,neutral,neutral,97,4,101,0.000351
151,P1_zero_shot,claude_sonnet,matched,Where lies the real Japan?,There is a question where the real Japan lies.,travel,entailment,entailment,entailment,59,6,65,0.000267
152,P1_zero_shot,claude_sonnet,matched,The story of the technology business gets spiced up because the reality is so bland.,Reality is so bland that the technology business gets spiced up.,slate,entailment,entailment,entailment,73,6,79,0.000309
153,P1_zero_shot,claude_sonnet,matched,there's certain times of the year of course that uh that it probably wouldn't do very well because of the temperature and stuff but but uh the right time of year it works pretty good,"At the right time of year, this paint is great.",telephone,neutral,neutral,neutral,94,4,98,0.000342
154,P1_zero_shot,claude_sonnet,matched,"But when the cushion is spent in a year or two, or when the next recession arrives, the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks.",The cushion will likely be spent in under two years.,slate,entailment,neutral,neutral,96,4,100,0.000348
155,P1_zero_shot,claude_sonnet,matched,Candle grease? ,It was not candle grease.,fiction,contradiction,contradiction,contradiction,58,4,62,0.000234
156,P1_zero_shot,claude_sonnet,matched,"Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.",GAGAS requires strict compliance for auditors to follow.,government,neutral,contradiction,contradiction,91,4,95,0.000333
157,P1_zero_shot,claude_sonnet,matched,Possibly no other country has had such a turbulent history.,The country's history has been turbulent.,travel,entailment,entailment,entailment,65,6,71,0.000285
158,P1_zero_shot,claude_sonnet,matched,REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.,Reestimate is a term that doesn't deal with estimates.,government,contradiction,contradiction,contradiction,89,4,93,0.000327
159,P1_zero_shot,claude_sonnet,matched,The large scale production of entertainment films is a phenomenon well worth seeing several times.,Watching the impressive production of entertainment skills is something worth seeing many times.,travel,entailment,neutral,neutral,74,4,78,0.000282
160,P1_zero_shot,claude_sonnet,matched,yeah yeah so it's interesting to talk to somebody from that general vicinity,Conversing to someone in the area is interesting.,telephone,entailment,entailment,entailment,68,6,74,0.000294
161,P1_zero_shot,claude_sonnet,matched,"At least they're getting stoned first, I rationalized.","It's awful that they get stoned first, I argued. ",slate,contradiction,contradiction,contradiction,70,4,74,0.00027
162,P1_zero_shot,claude_sonnet,matched,They would burn to the ground by morning.,They would not burn to the ground by morning.,fiction,contradiction,contradiction,contradiction,62,4,66,0.000246
163,P1_zero_shot,claude_sonnet,matched,"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.","Baseball should be about the sport, not advertisements.",slate,neutral,entailment,entailment,97,6,103,0.000381
164,P1_zero_shot,claude_sonnet,matched,"However, the specific approaches to executing those principles tended to differ among the various sectors.",Specific approaches to each principle is different in each sector.,government,entailment,entailment,entailment,73,6,79,0.000309
165,P1_zero_shot,claude_sonnet,matched,The following are examples of how agencies engaged employee unions.,"Agencies can engage employee unions, for example:",government,entailment,entailment,entailment,64,6,70,0.000282
166,P1_zero_shot,claude_sonnet,matched,"Gordon, Robert J. Does the 'New Economy' Measure Up to the Great Inventions of the Past.",There were great inventions in the past.,government,entailment,entailment,entailment,77,6,83,0.000321
167,P1_zero_shot,claude_sonnet,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",Neither side is actually interested in a settlement at this time.,slate,neutral,neutral,neutral,94,4,98,0.000342
168,P1_zero_shot,claude_sonnet,matched,Their rights have been the source of conflicts in the central government.,Their rights have been an area of turmoil within the central government.,travel,entailment,entailment,entailment,71,6,77,0.000303
169,P1_zero_shot,claude_sonnet,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has done a great job of covering hot-button issues people want to learn about.,slate,contradiction,contradiction,contradiction,94,4,98,0.000342
170,P1_zero_shot,claude_sonnet,matched,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks have a good smell to them.,travel,entailment,entailment,entailment,67,6,73,0.000291
171,P1_zero_shot,claude_sonnet,matched,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.",The trust members built themselves was more important than the trust they made with the leaders.,government,neutral,neutral,neutral,102,4,106,0.000366
172,P1_zero_shot,claude_sonnet,matched,"The activities included in the Unified Agenda are, in general, those expected to have a regulatory action within the next 12 months, although agencies may include activities with an even longer time frame.",Most of the activities taken under the regulatory actions have been longer that 12 months.,government,neutral,contradiction,contradiction,102,4,106,0.000366
