idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
126,P1_zero_shot,llama_3.3_70b,matched,Everybody has this quote from NBA commissioner David  You cannot strike your boss and still hold your job--unless you play in the NBA.,"NBA commissioner has given the same quote to everybody, but he also talked about other things.",slate,neutral,entailment,Entailment.,112.0,5.0,117.0,0.0
127,P1_zero_shot,llama_3.3_70b,matched,The game of billiards is also hot.,People hate playing billiards.,travel,contradiction,contradiction,contradiction,82.0,4.0,86.0,0.0
128,P1_zero_shot,llama_3.3_70b,matched,"(Never mind the strictest reading, which supposes that creation took a week.)",Which supposes that the creation took a month.,slate,contradiction,contradiction,contradiction,94.0,4.0,98.0,0.0
129,P1_zero_shot,llama_3.3_70b,matched,"Oh, yes, sir. Dorcas was looking very curiously at him and, to tell the truth, so was I. ",We had no interest in him at all.,fiction,contradiction,contradiction,contradiction,103.0,4.0,107.0,0.0
130,P1_zero_shot,llama_3.3_70b,matched,"When the next modernist revolution comes around, he'll be ready.",They have been prepping for years.,slate,neutral,entailment,entailment,89.0,4.0,93.0,0.0
131,P1_zero_shot,llama_3.3_70b,matched,couple of years ago i was thinking about moving to Massachusetts but uh boy i'm glad i didn't,I'm glad that I didn't move to Massachusetts.,telephone,entailment,entailment,entailment,99.0,4.0,103.0,0.0
132,P1_zero_shot,llama_3.3_70b,matched,yeah so it's easy to do i'm actually interested in getting one of those kind of my wife has been talking about this in the past couple of years one of those kind of campers that pop-up so it's about uh maybe eight foot square and but only about two feet tall and when you get to where you're going it raises up and there's tenting material,I want to get one of those campers. ,telephone,entailment,entailment,entailment,154.0,4.0,158.0,0.0
133,P1_zero_shot,llama_3.3_70b,matched,yeah i've always threatened to take lessons but i've never gotten around to it,I have never gotten around to taking lessons.,telephone,entailment,entailment,entailment,93.0,4.0,97.0,0.0
134,P1_zero_shot,llama_3.3_70b,matched,um-hum with the ice yeah,With the sunshine and heat wave yes.,telephone,contradiction,neutral,Neutral.,83.0,3.0,86.0,0.0
135,P1_zero_shot,llama_3.3_70b,matched,"This is one of the reasons we're growing too weak to fight the Satheri.  ""What's wrong with a ceremony of worship, if you must worship your eggshell?"" Dave asked.","Eggshell worship is the reason we're growing too weak to fight the Satheri, yet Dave asked about it.",fiction,entailment,entailment,entailment,131.0,4.0,135.0,0.0
136,P1_zero_shot,llama_3.3_70b,matched,"So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer, our clients are simply lost in the legal system if they cannot get access to it from us.",Our clients can barely afford our legal assistance.,government,entailment,entailment,entailment,115.0,4.0,119.0,0.0
137,P1_zero_shot,llama_3.3_70b,matched,"Little is recorded about this group, but they were probably the ancestors of the Gododdin, whose feats are told in a seventh-century Old Welsh manuscript.",Gododdin's deeds were never written down because it was to be passed down only orally. ,travel,contradiction,contradiction,Contradiction.,118.0,5.0,123.0,0.0
138,P1_zero_shot,llama_3.3_70b,matched,Beyond the facade there are cavernous empty rooms.,The rooms are preserved how they historically looked.,travel,neutral,neutral,Neutral.,86.0,3.0,89.0,0.0
139,P1_zero_shot,llama_3.3_70b,matched,Economic growth also depends on education to enhance the knowledge and skills of the nation's work,Economic growth has been increase quickly in recent years as knowledge is being spread faster and more efficiently.,government,neutral,entailment,Entailment,104.0,4.0,108.0,0.0
140,P1_zero_shot,llama_3.3_70b,matched,Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards.,"To prevent fines, attestation engagements must have proof that they comply with government auditing standards.",government,neutral,entailment,Entailment,106.0,4.0,110.0,0.0
141,P1_zero_shot,llama_3.3_70b,matched,those little kids don't understand it,Those young children can't comprehend it. ,telephone,entailment,entailment,Entailment,84.0,4.0,88.0,0.0
142,P1_zero_shot,llama_3.3_70b,matched,These adaptations are not uniformly valued.,Adaptions are always valued ,government,contradiction,contradiction,contradiction,80.0,4.0,84.0,0.0
143,P1_zero_shot,llama_3.3_70b,matched,"Thus, recent evidence suggests that by not including an estimate of reductions in short-term mortality due to changes in ambient ozone, both the Base and Alternative Estimates may underestimate the benefits of implementation of the Clear Skies Act.",Recent findings say that Base and Alternative estimates may not quite see all of the benefits of the Clear Skies Act.,government,entailment,entailment,Entailment,133.0,4.0,137.0,0.0
144,P1_zero_shot,llama_3.3_70b,matched,paid back down it uh,I paid off the balance.,telephone,neutral,entailment,entailment,79.0,4.0,83.0,0.0
145,P1_zero_shot,llama_3.3_70b,matched,Other examples of cumulative case studies come from two international agencies.,There are examples of cumulative case studies.,government,entailment,entailment,entailment,87.0,4.0,91.0,0.0
146,P1_zero_shot,llama_3.3_70b,matched,"I leap!"" And, in very truth, run and leap he did, gambolling wildly down the stretch of lawn outside the long window. ","The man yelled that he would sit down, and sit down he did.",fiction,contradiction,contradiction,Contradiction.,112.0,5.0,117.0,0.0
147,P1_zero_shot,llama_3.3_70b,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,You can get it at the dollar movies.,telephone,neutral,entailment,entailment,127.0,4.0,131.0,0.0
148,P1_zero_shot,llama_3.3_70b,matched,[Requires free registration.,Registration is only one of the requirements. ,slate,neutral,contradiction,contradiction,81.0,4.0,85.0,0.0
149,P1_zero_shot,llama_3.3_70b,matched,Never know where they won't turn up next. ,Everyone knows where they will turn up next.,fiction,contradiction,contradiction,contradiction,87.0,4.0,91.0,0.0
150,P1_zero_shot,llama_3.3_70b,matched,"Rightly or wrongly, America is seen as globalization's prime mover and head cheerleader and will be blamed for its excesses until we start paying official attention to them.",America alone is responsible for the excesses of the globalization movement. ,slate,neutral,entailment,entailment,115.0,4.0,119.0,0.0
151,P1_zero_shot,llama_3.3_70b,matched,Where lies the real Japan?,There is a question where the real Japan lies.,travel,entailment,entailment,entailment,83.0,4.0,87.0,0.0
152,P1_zero_shot,llama_3.3_70b,matched,The story of the technology business gets spiced up because the reality is so bland.,Reality is so bland that the technology business gets spiced up.,slate,entailment,entailment,entailment,97.0,4.0,101.0,0.0
153,P1_zero_shot,llama_3.3_70b,matched,there's certain times of the year of course that uh that it probably wouldn't do very well because of the temperature and stuff but but uh the right time of year it works pretty good,"At the right time of year, this paint is great.",telephone,neutral,entailment,Entailment,117.0,4.0,121.0,0.0
154,P1_zero_shot,llama_3.3_70b,matched,"But when the cushion is spent in a year or two, or when the next recession arrives, the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks.",The cushion will likely be spent in under two years.,slate,entailment,entailment,entailment,117.0,4.0,121.0,0.0
155,P1_zero_shot,llama_3.3_70b,matched,Candle grease? ,It was not candle grease.,fiction,contradiction,contradiction,contradiction,77.0,4.0,81.0,0.0
156,P1_zero_shot,llama_3.3_70b,matched,"Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.",GAGAS requires strict compliance for auditors to follow.,government,neutral,contradiction,contradiction,114.0,4.0,118.0,0.0
157,P1_zero_shot,llama_3.3_70b,matched,Possibly no other country has had such a turbulent history.,The country's history has been turbulent.,travel,entailment,entailment,entailment,86.0,4.0,90.0,0.0
158,P1_zero_shot,llama_3.3_70b,matched,REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.,Reestimate is a term that doesn't deal with estimates.,government,contradiction,contradiction,contradiction,108.0,4.0,112.0,0.0
159,P1_zero_shot,llama_3.3_70b,matched,The large scale production of entertainment films is a phenomenon well worth seeing several times.,Watching the impressive production of entertainment skills is something worth seeing many times.,travel,entailment,entailment,Entailment,97.0,4.0,101.0,0.0
160,P1_zero_shot,llama_3.3_70b,matched,yeah yeah so it's interesting to talk to somebody from that general vicinity,Conversing to someone in the area is interesting.,telephone,entailment,entailment,entailment,92.0,4.0,96.0,0.0
161,P1_zero_shot,llama_3.3_70b,matched,"At least they're getting stoned first, I rationalized.","It's awful that they get stoned first, I argued. ",slate,contradiction,contradiction,contradiction,94.0,4.0,98.0,0.0
162,P1_zero_shot,llama_3.3_70b,matched,They would burn to the ground by morning.,They would not burn to the ground by morning.,fiction,contradiction,contradiction,contradiction,86.0,4.0,90.0,0.0
163,P1_zero_shot,llama_3.3_70b,matched,"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.","Baseball should be about the sport, not advertisements.",slate,neutral,entailment,Entailment,117.0,4.0,121.0,0.0
164,P1_zero_shot,llama_3.3_70b,matched,"However, the specific approaches to executing those principles tended to differ among the various sectors.",Specific approaches to each principle is different in each sector.,government,entailment,entailment,entailment,95.0,4.0,99.0,0.0
165,P1_zero_shot,llama_3.3_70b,matched,The following are examples of how agencies engaged employee unions.,"Agencies can engage employee unions, for example:",government,entailment,entailment,Entailment,87.0,4.0,91.0,0.0
166,P1_zero_shot,llama_3.3_70b,matched,"Gordon, Robert J. Does the 'New Economy' Measure Up to the Great Inventions of the Past.",There were great inventions in the past.,government,entailment,entailment,Entailment,97.0,4.0,101.0,0.0
167,P1_zero_shot,llama_3.3_70b,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",Neither side is actually interested in a settlement at this time.,slate,neutral,entailment,entailment,115.0,4.0,119.0,0.0
168,P1_zero_shot,llama_3.3_70b,matched,Their rights have been the source of conflicts in the central government.,Their rights have been an area of turmoil within the central government.,travel,entailment,entailment,Entailment,93.0,4.0,97.0,0.0
169,P1_zero_shot,llama_3.3_70b,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has done a great job of covering hot-button issues people want to learn about.,slate,contradiction,contradiction,contradiction,115.0,4.0,119.0,0.0
170,P1_zero_shot,llama_3.3_70b,matched,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks have a good smell to them.,travel,entailment,entailment,entailment,90.0,4.0,94.0,0.0
171,P1_zero_shot,llama_3.3_70b,matched,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.",The trust members built themselves was more important than the trust they made with the leaders.,government,neutral,entailment,entailment,126.0,4.0,130.0,0.0
